Student_ID,Name,Age,Gender,City,Maths,English,Science,History,ICT,Parental_Education,Attendance_%
1692,Student_1692,19,Fmale,stockholm ,58,71,-17,3,0,Masters,92.31
1693,Student_1693,17,Other,Uppsala,42,63,59,56,58,HighSchool,88.42
1694,Student_1694,20,Fmale,Malmo,60,58,117,108,111,HighSchool,66.49
1695,Student_1695,18,Fmale,stockholm ,50,22,104,116,97,Bachelor,88.86
1696,Student_1696,21,Fmale,Stockholm,119,99,47,86,51,Masters,45.82
1697,Student_1697,14,Male,Malmo,109,31,69,41,23,Masters,65.86
1698,Student_1698,20,Female,stockholm ,80,37,116,11,91,Bachelor,87.2
1699,Student_1699,14,Female,Gothenburg,-15,-12,-10,-13,-7,HighSchool,61.08
1700,Student_1700,21,Female ,Uppsala,16,112,52,43,47,Bachelor,46.21
1701,Student_1701,18,Other,stockholm ,56,31,89,112,24,Masters,50.62
1702,Student_1702,19,male ,Göteborg,-3,34,21,27,101,Masters,78.81
1703,Student_1703,20,Male,Uppsala,4,-7,57,79,61,Bachelor,104.56
1704,Student_1704,16,Female,Gothenburg,67,28,119,-18,76,Masters,100.6
1705,Student_1705,16,Other,Uppsala,13,95,5,70,55,HighSchool,64.78
1706,Student_1706,21,Other,Uppsala,19,58,35,94,86,bachelor ,52.34
1707,Student_1707,16,Male,stockholm ,10,34,-13,56,34,PhD,87.32
1708,Student_1708,19,Male,Lund,66,60,84,94,119,Masters,95.69
1709,Student_1709,21,Other,Stockholm,-3,68,64,96,93,Masters,97.27
1710,Student_1710,19,Female ,Malmo,-5,6,75,40,118,HighSchool,56.85
1711,Student_1711,18,Female,Gothenburg,5,1,72,46,80,PhD,73.77
1712,Student_1712,14,male ,Lund,-12,118,85,-9,-6,bachelor ,49.62
1713,Student_1713,18,male ,stockholm ,101,-17,66,64,absent,bachelor ,40.15
1714,Student_1714,18,male ,Gothenburg,absent,119,84,2,55,Bachelor,48.35
1715,Student_1715,19,Fmale,Malmo,41,84,-4,35,78,HighSchool,93.48
1716,Student_1716,21,Female,Göteborg,-4,108,-12,absent,96,Bachelor,72.25
1717,Student_1717,21,Fmale,Stockholm,57,8,48,57,10,bachelor ,56.72
1718,Student_1718,16,Fmale,Uppsala,-6,30,-16,71,41,Masters,104.53
1719,Student_1719,15,Other,stockholm ,92,23,7,3,23,Bachelor,61.18
1720,Student_1720,14,Fmale,Göteborg,70,36,28,62,111,bachelor ,74.65
1721,Student_1721,19,Female ,stockholm ,90,87,24,-6,-15,bachelor ,78.64
1722,Student_1722,16,Female ,Malmo,87,64,90,84,107,Masters,52.38
1723,Student_1723,20,Male,Malmo,9,99,78,0,-8,bachelor ,52.48
1724,Student_1724,15,Male,Gothenburg,24,19,-8,64,,HighSchool,102.14
1725,Student_1725,15,Female,Uppsala,absent,-19,82,-8,89,HighSchool,72.13
1726,Student_1726,19,Female,Uppsala,95,103,72,38,72,Masters,59.83
1727,Student_1727,17,Female ,Göteborg,35,104,59,-4,17,Bachelor,49.8
1728,Student_1728,14,Male,stockholm ,7,61,106,116,110,PhD,42.62
1729,Student_1729,15,Other,Uppsala,73,46,102,14,67,HighSchool,101.22
1730,Student_1730,19,Male,stockholm ,63,21,50,112,101,HighSchool,55.16
1731,Student_1731,19,Fmale,stockholm ,54,69,67,25,67,Bachelor,69.94
1732,Student_1732,16,male ,Göteborg,20,95,103,90,75,High School,42.38
1733,Student_1733,20,Other,Lund,,absent,113,66,117,bachelor ,91.7
1734,Student_1734,17,male ,Malmo,7,76,62,44,82,bachelor ,58.37
1735,Student_1735,14,male ,Malmo,40,81,61,34,76,Masters,102.22
1736,Student_1736,21,Female ,Lund,38,35,20,46,79,bachelor ,93.07
1737,Student_1737,18,male ,Stockholm,77,42,66,61,7,Bachelor,95.19
1738,Student_1738,20,male ,Lund,10,111,56,115,18,Bachelor,53.35
1739,Student_1739,20,Fmale,stockholm ,3,-11,-8,39,41,HighSchool,52.42
1740,Student_1740,16,Female,Stockholm,97,52,43,113,114,bachelor ,79.69
1741,Student_1741,21,Female ,Gothenburg,26,46,45,97,5,Masters,47.88
1742,Student_1742,15,Male,Gothenburg,100,47,100,-16,58,Bachelor,102.42
1743,Student_1743,15,Fmale,Malmo,90,55,19,95,6,bachelor ,46.21
1744,Student_1744,16,male ,Lund,-7,9,18,77,42,PhD,85.59
1745,Student_1745,19,Male,Göteborg,83,47,53,10,54,Masters,50.65
1746,Student_1746,15,Fmale,stockholm ,93,absent,-20,108,91,Bachelor,80.39
1747,Student_1747,17,Other,Lund,102,33,57,-15,62,PhD,96.34
1748,Student_1748,14,Other,Lund,81,-16,-17,15,111,PhD,53.41
1749,Student_1749,20,Female ,Lund,27,55,72,61,24,bachelor ,48.32
1750,Student_1750,20,male ,stockholm ,25,60,absent,-17,7,Masters,81.04
1751,Student_1751,17,Female ,Uppsala,118,104,110,53,79,HighSchool,46.3
1752,Student_1752,21,Other,Uppsala,0,46,11,46,8,PhD,96.45
1753,Student_1753,15,Fmale,Gothenburg,115,20,3,7,110,HighSchool,97.59
1754,Student_1754,20,Male,Uppsala,98,3,-2,29,5,Masters,89.91
1755,Student_1755,18,Female,Stockholm,84,53,103,107,absent,Bachelor,65.06
1756,Student_1756,21,male ,Lund,43,99,84,113,70,Masters,66.25
1757,Student_1757,14,Female ,Uppsala,5,46,33,1,24,HighSchool,53.82
1758,Student_1758,14,Male,Gothenburg,76,110,-1,65,80,High School,82.0
1759,Student_1759,20,Male,Uppsala,17,63,-1,-17,109,Masters,44.91
1760,Student_1760,16,Female,Stockholm,46,52,81,76,105,High School,89.11
1761,Student_1761,21,Fmale,Malmo,22,12,108,5,3,PhD,52.85
1762,Student_1762,20,Female,Lund,18,61,59,13,34,HighSchool,99.25
1763,Student_1763,16,Female,Uppsala,59,1,-16,75,-15,PhD,88.13
1764,Student_1764,20,Fmale,Göteborg,34,9,2,59,12,High School,67.27
1765,Student_1765,18,Fmale,Malmo,13,,19,-19,83,High School,59.41
1766,Student_1766,21,Fmale,Stockholm,33,30,91,-10,68,Bachelor,56.02
1767,Student_1767,19,Male,Gothenburg,68,100,68,109,-6,Masters,84.89
1768,Student_1768,14,Male,Stockholm,29,102,absent,56,33,PhD,98.17
1769,Student_1769,20,male ,Göteborg,-5,-4,25,-7,43,PhD,101.42
1770,Student_1770,18,Other,Lund,45,78,17,95,51,HighSchool,102.87
1771,Student_1771,16,male ,Gothenburg,101,95,64,111,0,HighSchool,101.07
1772,Student_1772,16,Female,Stockholm,65,45,28,-17,37,Masters,86.29
1773,Student_1773,14,Female,stockholm ,6,103,25,32,39,HighSchool,52.65
1774,Student_1774,17,male ,Göteborg,-19,90,94,110,46,HighSchool,61.75
1775,Student_1775,20,Female ,Lund,3,17,-17,33,54,PhD,64.99
1776,Student_1776,21,Other,Uppsala,113,104,119,-12,95,Bachelor,82.83
1777,Student_1777,15,Female,Stockholm,94,33,71,18,86,Masters,68.86
1778,Student_1778,16,Female ,Gothenburg,18,25,-11,88,37,High School,62.56
1779,Student_1779,21,Female ,Gothenburg,6,8,90,49,-6,PhD,63.23
1780,Student_1780,21,Other,Stockholm,53,119,110,90,57,bachelor ,76.21
1781,Student_1781,19,Fmale,Uppsala,60,107,109,17,38,PhD,88.7
1782,Student_1782,21,Male,Malmo,51,51,-16,50,83,HighSchool,57.44
1783,Student_1783,21,male ,Gothenburg,65,absent,-18,2,41,High School,75.57
1784,Student_1784,19,Other,Gothenburg,46,50,94,9,90,PhD,51.05
1785,Student_1785,16,Male,Malmo,absent,13,3,83,-20,PhD,104.91
1786,Student_1786,21,male ,Göteborg,100,,61,81,105,PhD,74.43
1787,Student_1787,17,Male,Lund,-3,98,13,40,,Masters,54.68
1788,Student_1788,17,male ,Stockholm,0,16,17,89,absent,High School,81.22
1789,Student_1789,18,Male,Uppsala,76,75,99,54,119,Bachelor,57.84
1790,Student_1790,19,Fmale,Stockholm,86,99,21,69,83,Bachelor,83.65
1791,Student_1791,18,Female ,Malmo,35,-2,116,2,3,High School,54.93
1792,Student_1792,19,male ,Lund,50,0,118,74,24,Masters,48.53
1793,Student_1793,20,Female ,Stockholm,98,68,-5,75,107,High School,56.34
1794,Student_1794,20,male ,Gothenburg,-17,27,-3,24,41,High School,76.83
1795,Student_1795,21,Other,Malmo,25,-7,87,-3,104,High School,69.66
1796,Student_1796,15,Other,stockholm ,56,60,20,25,-3,Masters,88.81
1797,Student_1797,20,male ,Uppsala,72,absent,44,8,13,High School,56.49
1798,Student_1798,15,Fmale,Uppsala,6,83,1,6,76,HighSchool,82.79
1799,Student_1799,20,Male,Gothenburg,0,100,70,53,-13,HighSchool,64.3
1800,Student_1800,14,male ,Stockholm,17,36,47,110,38,Masters,70.58
1801,Student_1801,20,Male,Gothenburg,7,109,71,27,23,Bachelor,99.63
1802,Student_1802,18,Fmale,Lund,14,104,89,100,118,High School,91.62
1803,Student_1803,16,Female,Uppsala,31,37,83,45,16,bachelor ,56.24
1804,Student_1804,21,Female ,Uppsala,62,11,81,88,,bachelor ,85.79
1805,Student_1805,18,male ,Göteborg,106,68,53,112,82,PhD,47.94
1806,Student_1806,16,Other,Stockholm,45,0,78,absent,78,Bachelor,104.85
1807,Student_1807,17,Fmale,Uppsala,73,-7,64,88,92,High School,97.8
1808,Student_1808,18,Male,stockholm ,101,44,95,23,35,bachelor ,95.08
1809,Student_1809,17,male ,Gothenburg,94,83,64,97,41,HighSchool,81.6
1810,Student_1810,15,Male,Gothenburg,-4,-6,109,65,31,High School,52.95
1811,Student_1811,15,Female,stockholm ,14,-2,-20,20,15,High School,72.3
1812,Student_1812,14,male ,Gothenburg,74,-6,91,80,46,High School,69.74
1813,Student_1813,20,Female ,Malmo,91,83,21,23,72,Masters,66.89
1814,Student_1814,18,male ,Uppsala,27,111,116,-2,2,HighSchool,82.43
1815,Student_1815,17,Female ,stockholm ,64,-19,97,68,96,bachelor ,88.01
1816,Student_1816,16,Male,Göteborg,29,78,16,37,17,Masters,57.64
1817,Student_1817,15,male ,Göteborg,95,119,67,61,115,Masters,83.04
1818,Student_1818,20,Fmale,Uppsala,51,39,109,95,32,PhD,63.69
1819,Student_1819,15,Other,Gothenburg,28,71,8,80,-8,Bachelor,41.12
1820,Student_1820,16,Fmale,Lund,45,98,92,1,-10,Bachelor,50.26
1821,Student_1821,20,Female,Lund,17,64,112,50,9,Bachelor,82.18
1822,Student_1822,20,Fmale,Malmo,8,93,-11,42,absent,HighSchool,92.86
1823,Student_1823,17,Female,Lund,110,90,87,106,30,HighSchool,44.03
1824,Student_1824,17,Male,Gothenburg,absent,112,38,106,33,HighSchool,50.18
1825,Student_1825,18,Female ,Lund,8,absent,4,35,43,Masters,69.91
1826,Student_1826,18,Other,Göteborg,44,23,26,65,11,HighSchool,46.97
1827,Student_1827,19,Male,Göteborg,16,98,74,88,13,Masters,82.26
1828,Student_1828,21,Female ,Uppsala,113,88,9,79,5,Bachelor,42.2
1829,Student_1829,19,Female ,Malmo,99,17,absent,76,-15,Bachelor,46.96
1830,Student_1830,14,Female,Gothenburg,85,105,100,115,23,High School,87.4
1831,Student_1831,15,Fmale,Stockholm,15,80,18,-1,67,HighSchool,93.77
1832,Student_1832,18,Fmale,Gothenburg,-12,48,5,49,72,HighSchool,56.68
1833,Student_1833,17,Other,Uppsala,-8,12,3,118,90,Masters,69.79
1834,Student_1834,16,Other,Stockholm,64,113,105,46,1,Bachelor,77.65
1835,Student_1835,17,Female,stockholm ,85,116,58,88,-3,Bachelor,41.45
1836,Student_1836,15,Female,Uppsala,35,absent,98,,40,PhD,86.08
1837,Student_1837,19,Male,Lund,60,14,58,77,101,Bachelor,43.88
1838,Student_1838,17,Female,stockholm ,24,119,-15,112,116,HighSchool,51.77
1839,Student_1839,21,Fmale,Gothenburg,78,106,20,48,9,HighSchool,87.66
1840,Student_1840,14,Female,Lund,119,107,27,11,67,High School,94.02
1841,Student_1841,15,Female,Malmo,21,53,83,67,23,Bachelor,86.21
1842,Student_1842,19,Female ,Lund,84,27,89,-1,64,High School,99.55
1843,Student_1843,21,Female,Uppsala,95,,18,103,67,HighSchool,104.16
1844,Student_1844,16,Other,Uppsala,71,34,101,87,95,bachelor ,92.79
1845,Student_1845,19,Male,Uppsala,60,57,-2,-15,-2,HighSchool,80.14
1846,Student_1846,20,Female,Lund,51,55,112,40,59,Masters,43.5
1847,Student_1847,21,Other,Stockholm,33,105,27,101,-17,PhD,98.51
1848,Student_1848,21,male ,Göteborg,-10,79,12,71,103,High School,58.68
1849,Student_1849,14,male ,Stockholm,32,72,91,46,61,High School,65.41
1850,Student_1850,15,Female ,Malmo,7,76,15,78,63,Bachelor,73.85
1851,Student_1851,16,Female ,Göteborg,-6,1,44,8,3,PhD,97.44
1852,Student_1852,14,male ,Uppsala,9,75,8,-6,-8,Bachelor,92.23
1853,Student_1853,19,Other,Malmo,absent,41,119,3,73,Bachelor,72.73
1854,Student_1854,14,Female ,Göteborg,30,39,57,26,7,PhD,97.11
1855,Student_1855,21,Other,stockholm ,69,60,67,8,37,HighSchool,95.39
1856,Student_1856,15,Other,Göteborg,27,108,8,108,90,Bachelor,62.4
1857,Student_1857,18,Female ,stockholm ,86,98,118,80,-11,Bachelor,58.3
1858,Student_1858,14,Fmale,Malmo,12,-1,58,-18,54,Bachelor,65.56
1859,Student_1859,20,Other,Uppsala,28,87,30,97,91,Masters,89.88
1860,Student_1860,14,Fmale,Lund,81,46,19,2,absent,High School,80.8
1861,Student_1861,19,Female,stockholm ,69,26,-5,97,74,High School,47.79
1862,Student_1862,19,male ,stockholm ,39,118,40,38,-15,Bachelor,60.75
1863,Student_1863,16,Male,stockholm ,109,79,70,-11,-4,bachelor ,97.0
1864,Student_1864,19,male ,Gothenburg,4,83,6,-15,88,Masters,100.59
1865,Student_1865,17,male ,Uppsala,63,82,57,0,111,PhD,48.78
1866,Student_1866,15,Other,Gothenburg,37,64,28,76,77,HighSchool,103.34
1867,Student_1867,15,Fmale,Gothenburg,43,11,44,12,31,HighSchool,80.77
1868,Student_1868,18,Fmale,Lund,57,79,52,26,20,PhD,91.96
1869,Student_1869,18,Female ,Göteborg,45,95,113,-14,113,PhD,93.81
1870,Student_1870,15,Male,Uppsala,102,-14,110,12,-2,Bachelor,49.45
1871,Student_1871,20,Fmale,Uppsala,4,4,115,94,10,Bachelor,80.34
1872,Student_1872,18,Female ,Uppsala,5,93,65,92,-16,High School,49.0
1873,Student_1873,16,Male,Göteborg,-14,-5,25,36,19,High School,68.43
1874,Student_1874,19,Fmale,Gothenburg,,-16,-9,-3,,PhD,63.17
1875,Student_1875,15,male ,Göteborg,17,41,,101,109,bachelor ,95.02
1876,Student_1876,21,male ,Lund,79,108,54,114,50,PhD,49.64
1877,Student_1877,18,Male,Stockholm,71,57,103,73,,PhD,95.34
1878,Student_1878,15,Male,Uppsala,106,18,33,59,55,Bachelor,63.15
1879,Student_1879,17,Fmale,Göteborg,26,95,90,15,72,bachelor ,43.96
1880,Student_1880,14,Fmale,Stockholm,111,11,15,92,116,PhD,83.18
1881,Student_1881,19,Male,Gothenburg,14,-8,43,119,20,HighSchool,104.7
1882,Student_1882,15,Other,stockholm ,absent,-7,65,49,6,PhD,97.79
1883,Student_1883,14,Male,Gothenburg,91,107,98,65,1,High School,100.07
1884,Student_1884,18,Female ,Malmo,-16,60,92,119,80,HighSchool,63.52
1885,Student_1885,14,Female ,Göteborg,51,64,0,68,55,Masters,53.3
1886,Student_1886,19,Female ,Lund,30,24,21,6,70,Bachelor,96.26
1887,Student_1887,15,male ,Malmo,17,31,32,85,-12,bachelor ,42.03
1888,Student_1888,17,male ,Göteborg,54,-14,41,102,8,PhD,101.63
1889,Student_1889,20,Female ,Stockholm,65,47,49,117,,PhD,64.21
1890,Student_1890,18,Female ,Göteborg,-1,19,26,10,55,HighSchool,85.46
1891,Student_1891,15,Other,Göteborg,47,28,13,-18,36,Masters,64.94
1892,Student_1892,19,Male,Göteborg,109,20,43,118,106,Masters,80.46
1893,Student_1893,18,male ,Gothenburg,70,84,61,57,32,High School,61.68
1894,Student_1894,16,Female ,Uppsala,73,89,17,-15,59,PhD,60.61
1895,Student_1895,14,Other,Uppsala,22,119,63,59,3,HighSchool,63.34
1896,Student_1896,20,Female,stockholm ,47,54,55,104,3,HighSchool,91.26
1897,Student_1897,19,Fmale,Lund,-10,17,26,85,38,PhD,53.33
1898,Student_1898,16,Female ,Stockholm,99,117,absent,110,23,PhD,68.43
1899,Student_1899,21,male ,Malmo,15,32,-18,70,35,HighSchool,59.76
1900,Student_1900,15,Female ,Stockholm,38,46,112,40,94,Bachelor,45.38
1901,Student_1901,17,Female,stockholm ,115,92,91,76,102,Masters,87.26
1902,Student_1902,18,Male,Stockholm,99,1,92,-10,-4,Bachelor,97.36
1903,Student_1903,14,male ,Lund,65,99,75,5,51,bachelor ,55.97
1904,Student_1904,18,Male,stockholm ,88,44,20,58,36,High School,64.37
1905,Student_1905,20,Fmale,stockholm ,53,111,74,38,21,HighSchool,97.5
1906,Student_1906,15,Other,Malmo,absent,58,85,14,35,bachelor ,97.59
1907,Student_1907,18,Male,Uppsala,116,58,46,80,-2,bachelor ,86.52
1908,Student_1908,14,Female ,Uppsala,80,26,24,1,54,PhD,70.53
1909,Student_1909,15,Other,Gothenburg,33,-20,90,-3,112,Bachelor,50.06
1910,Student_1910,18,Female,Malmo,75,22,-5,119,,PhD,78.77
1911,Student_1911,17,Male,Gothenburg,29,52,69,113,-4,Bachelor,64.97
1912,Student_1912,19,Female,Lund,62,108,63,104,49,Bachelor,60.76
1913,Student_1913,15,Other,Stockholm,69,30,44,50,84,Masters,93.84
1914,Student_1914,19,male ,Uppsala,6,23,39,77,-18,Masters,67.06
1915,Student_1915,21,male ,Stockholm,-14,39,112,61,117,PhD,73.08
1916,Student_1916,15,Female ,Stockholm,73,-14,-15,5,75,Masters,67.05
1917,Student_1917,17,Female ,Göteborg,115,11,97,-8,118,Bachelor,85.74
1918,Student_1918,19,Female ,Göteborg,,38,,-18,52,bachelor ,53.98
1919,Student_1919,16,Female,Göteborg,80,56,52,78,110,Masters,82.81
1920,Student_1920,14,Fmale,Göteborg,77,109,97,67,8,Bachelor,73.63
1921,Student_1921,16,Fmale,Uppsala,38,8,-8,-13,103,PhD,89.63
1922,Student_1922,18,Fmale,Uppsala,33,94,-8,4,56,HighSchool,73.9
1923,Student_1923,17,male ,Malmo,39,-17,35,99,94,PhD,63.82
1924,Student_1924,16,male ,Göteborg,34,absent,-2,-18,1,High School,47.46
1925,Student_1925,15,Fmale,Uppsala,34,33,49,115,52,bachelor ,73.48
1926,Student_1926,18,Other,stockholm ,52,1,33,52,10,HighSchool,60.27
1927,Student_1927,18,Female ,Gothenburg,48,96,9,7,113,Bachelor,98.43
1928,Student_1928,16,Male,Uppsala,5,30,109,108,115,bachelor ,56.16
1929,Student_1929,21,Other,Stockholm,6,68,47,48,70,bachelor ,91.9
1930,Student_1930,16,Other,Stockholm,43,109,,55,75,High School,70.22
1931,Student_1931,21,Fmale,Malmo,-9,,39,12,108,PhD,40.84
1932,Student_1932,17,Male,Stockholm,17,-19,63,90,1,bachelor ,57.39
1933,Student_1933,14,Fmale,Göteborg,8,105,119,49,-19,High School,99.58
1934,Student_1934,16,Male,Gothenburg,98,114,28,67,43,PhD,60.08
1935,Student_1935,20,Female ,Malmo,92,4,51,92,57,HighSchool,78.16
1936,Student_1936,21,Other,Göteborg,-18,56,26,8,67,Masters,77.73
1937,Student_1937,16,male ,Göteborg,116,116,32,92,101,Masters,82.88
1938,Student_1938,19,Fmale,Uppsala,89,59,79,81,6,PhD,101.78
1939,Student_1939,15,Fmale,Uppsala,79,64,39,-9,39,High School,88.08
1940,Student_1940,20,Other,Uppsala,absent,-14,-14,-9,82,PhD,76.47
1941,Student_1941,20,Other,Stockholm,,65,-2,80,-20,PhD,99.35
1942,Student_1942,21,Female ,Stockholm,74,48,113,-11,91,bachelor ,90.34
1943,Student_1943,19,Female,Lund,20,5,72,82,18,PhD,56.53
1944,Student_1944,19,Fmale,Göteborg,58,25,,64,-17,PhD,55.33
1945,Student_1945,18,Male,Gothenburg,11,34,41,82,23,High School,95.24
1946,Student_1946,21,Female ,Göteborg,17,106,107,99,26,PhD,48.02
1947,Student_1947,14,Other,Uppsala,35,50,18,72,35,Masters,51.85
1948,Student_1948,15,Female,Gothenburg,25,46,56,37,98,Masters,85.58
1949,Student_1949,17,Fmale,Uppsala,10,116,109,44,92,Bachelor,51.93
1950,Student_1950,20,Fmale,stockholm ,109,36,-4,15,102,Masters,95.74
1951,Student_1951,17,Other,Malmo,23,-2,73,9,30,Masters,52.88
1952,Student_1952,16,Other,stockholm ,103,50,2,31,absent,Masters,57.69
1953,Student_1953,16,Other,Gothenburg,47,-10,-13,16,48,PhD,74.05
1954,Student_1954,17,male ,Gothenburg,absent,93,76,15,50,Bachelor,79.39
1955,Student_1955,16,Female,stockholm ,9,-1,94,41,91,Bachelor,76.25
1956,Student_1956,14,Female ,Stockholm,15,,-5,-12,-13,Bachelor,70.43
1957,Student_1957,19,Other,Lund,116,-17,36,92,48,HighSchool,44.69
1958,Student_1958,16,Male,Stockholm,11,62,108,,44,bachelor ,78.25
1959,Student_1959,18,Fmale,Gothenburg,absent,-13,-13,40,118,HighSchool,89.23
1960,Student_1960,16,Female ,Malmo,-7,64,108,20,107,HighSchool,70.41
1961,Student_1961,15,male ,Stockholm,42,95,96,32,106,HighSchool,58.64
1962,Student_1962,14,Other,Lund,16,51,117,20,15,Bachelor,48.83
1963,Student_1963,15,Fmale,Göteborg,7,absent,6,98,99,High School,61.27
1964,Student_1964,15,Female,Uppsala,,93,1,102,80,PhD,99.93
1965,Student_1965,18,Other,Gothenburg,69,9,64,73,91,Masters,63.96
1966,Student_1966,14,Other,Stockholm,-6,66,45,112,64,High School,87.79
1967,Student_1967,14,Other,Göteborg,65,76,-3,100,114,Bachelor,59.26
1968,Student_1968,21,Other,stockholm ,35,absent,62,88,absent,High School,47.91
1969,Student_1969,14,Female ,Stockholm,80,-3,-10,108,30,bachelor ,97.04
1970,Student_1970,14,Male,Göteborg,71,absent,111,27,65,Bachelor,53.58
1971,Student_1971,14,Other,Malmo,10,19,-14,48,56,High School,45.24
1972,Student_1972,18,Other,Gothenburg,44,35,42,50,-18,HighSchool,64.95
1973,Student_1973,16,male ,Uppsala,101,20,35,107,64,bachelor ,95.38
1974,Student_1974,21,Female ,Malmo,20,absent,19,0,21,HighSchool,46.24
1975,Student_1975,15,Fmale,Gothenburg,38,116,26,34,17,High School,50.48
1976,Student_1976,14,Male,Gothenburg,102,absent,58,90,32,Masters,86.62
1977,Student_1977,20,Fmale,Göteborg,80,98,24,87,58,High School,62.59
1978,Student_1978,16,Fmale,Stockholm,3,-14,19,22,17,HighSchool,76.84
1979,Student_1979,16,Female,Göteborg,69,absent,73,30,67,Masters,64.15
1980,Student_1980,15,Female,Lund,-19,73,105,94,92,PhD,103.36
1981,Student_1981,18,Fmale,Gothenburg,absent,110,97,99,14,Bachelor,95.95
1982,Student_1982,17,male ,Uppsala,97,-1,82,100,-8,Masters,90.21
1983,Student_1983,17,Female,Göteborg,52,115,63,71,98,Bachelor,83.48
1984,Student_1984,16,Female,Stockholm,63,110,102,104,-18,PhD,72.68
1985,Student_1985,19,Female,stockholm ,71,63,-15,,51,Masters,66.41
1986,Student_1986,19,Female,Göteborg,19,111,49,10,25,Bachelor,40.39
1987,Student_1987,15,Male,stockholm ,38,-3,3,59,45,Bachelor,84.36
1988,Student_1988,17,Fmale,Lund,91,,107,90,42,PhD,76.66
1989,Student_1989,16,Male,Göteborg,92,67,50,2,14,Masters,46.37
1990,Student_1990,18,Female ,Göteborg,39,54,76,-17,0,Bachelor,85.15
1991,Student_1991,17,Female ,Göteborg,70,97,108,93,108,HighSchool,74.4
1992,Student_1992,16,Other,Göteborg,35,55,9,62,82,High School,61.92
1993,Student_1993,16,Female ,Stockholm,89,72,114,-1,107,Bachelor,54.89
1994,Student_1994,14,Male,Uppsala,110,110,-2,-2,85,High School,81.49
1995,Student_1995,18,Other,Göteborg,27,11,65,absent,4,HighSchool,52.63
1996,Student_1996,14,Fmale,Malmo,89,14,51,77,107,High School,73.09
1997,Student_1997,15,Female ,Uppsala,70,87,90,42,51,HighSchool,87.86
1998,Student_1998,14,Female,Stockholm,68,13,85,,-15,bachelor ,91.48
1999,Student_1999,20,Female ,Lund,,71,61,85,70,bachelor ,67.4
2000,Student_2000,14,male ,Stockholm,11,55,8,101,73,Bachelor,66.12
2001,Student_2001,20,Female,Stockholm,85,95,53,57,36,Masters,74.44
2002,Student_2002,17,Female,stockholm ,102,absent,-17,80,48,HighSchool,61.73
2003,Student_2003,19,Female,Uppsala,19,110,110,36,91,PhD,96.26
2004,Student_2004,21,Other,stockholm ,50,49,36,18,18,PhD,82.89
2005,Student_2005,21,Female ,Gothenburg,103,21,85,31,98,Bachelor,63.76
2006,Student_2006,16,Female,Gothenburg,-8,94,63,90,101,Bachelor,51.37
2007,Student_2007,21,Other,Malmo,-4,119,47,15,44,High School,103.51
2008,Student_2008,20,male ,Gothenburg,63,57,14,19,absent,Bachelor,102.51
2009,Student_2009,18,Male,Gothenburg,35,118,11,-19,60,HighSchool,55.12
2010,Student_2010,14,male ,Stockholm,23,84,-2,60,76,bachelor ,57.94
2011,Student_2011,20,Fmale,Stockholm,21,60,-17,74,33,High School,58.62
2012,Student_2012,18,Other,Uppsala,9,-16,41,absent,113,High School,62.35
2013,Student_2013,19,Other,Stockholm,-2,48,87,56,17,High School,60.49
